LoanID,CustomerID,BranchID,ProductID,DisbursedDate,LoanAmount,TenureMonths,InterestRate,Status,RiskScore,LoanType,ClosureDate,EarlyClosureFlag
L01811,C02503,B007,P002,16-06-2022,1180475.26,6,7.73,Active,82.45,2W,,
L01812,C01260,B038,P005,11-02-2022,1397759.97,36,10.36,Closed,73.73,Tractor,01-05-2024,FALSE
L01813,C01876,B031,P009,20-03-2021,147226.28,60,10.29,Closed,64.11,Commercial,05-08-2023,FALSE
L01814,C01764,B023,P002,01-07-2023,490751.55,48,9.69,Active,91.35,Used,,
L01815,C00521,B011,P009,20-01-2020,996072.78,48,8.09,Closed,81.32,4W,24-02-2023,TRUE
L01816,C01702,B049,P007,12-05-2023,507406.85,48,13.28,Active,89.05,Tractor,,
L01817,C01017,B010,P007,16-03-2022,703987.14,18,10.65,Active,78.7,Used,,
L01818,C02774,B038,P005,12-10-2023,79131.75,48,13.6,Active,81.52,Tractor,,
L01819,C01014,B031,P008,07-05-2020,1055572.11,6,13.77,Active,87.78,Commercial,,
L01820,C02549,B004,P007,23-12-2020,1330756.19,12,9.1,Active,69.63,Used,,
L01821,C00117,B028,P006,08-08-2023,1466446.49,18,10.66,Active,93.03,4W,,
L01822,C02434,B048,P002,12-04-2023,1254273.36,6,12.91,Active,76.42,Tractor,,
L01823,C01368,B014,P006,10-10-2023,96075.58,24,11.25,Active,87.63,Tractor,,
L01824,C00584,B005,P002,30-05-2022,995188.25,6,13.91,Active,72.72,2W,,
L01825,C00395,B013,P001,26-11-2022,768705.91,60,11.79,Closed,87.4,Commercial,07-10-2023,TRUE
L01826,C01088,B050,P009,26-08-2023,1409948.47,6,12.22,Active,61.7,Tractor,,
L01827,C02769,B050,P005,05-07-2022,1358101.35,12,13.4,Active,96.24,4W,,
L01828,C00072,B013,P010,12-01-2023,1482666.95,18,8.42,Default,90.69,Used,05-02-2023,
L01829,C00274,B037,P010,24-05-2021,1299804.63,24,11.88,Closed,85.93,2W,19-09-2022,TRUE
L01830,C02014,B050,P004,19-03-2021,842993.59,48,8.14,Closed,72.63,Used,11-12-2023,FALSE
L01831,C01344,B010,P008,14-12-2023,1086605.75,18,9.45,Active,92.86,Used,,
L01832,C00338,B012,P005,13-05-2023,1448781.99,18,9.09,Active,89.94,2W,,
L01833,C01390,B004,P007,17-02-2022,888269.26,24,11.75,Active,77.67,Tractor,,
L01834,C00607,B005,P003,16-01-2023,1267969.82,60,13.83,Active,67.7,Commercial,,
L01835,C00166,B019,P008,08-09-2020,1416204.32,24,8.5,Active,66.85,Commercial,,
L01836,C01568,B032,P008,20-11-2022,877279.65,12,13.26,Active,79.04,Used,,
L01837,C02059,B029,P003,24-02-2021,280773.66,60,8.57,Active,90.55,Used,,
L01838,C01325,B048,P009,01-03-2020,275566.92,36,8.92,Closed,87.86,Commercial,18-04-2020,FALSE
L01839,C00729,B017,P008,01-08-2021,217209.9,12,14.38,Active,79.25,4W,,
L01840,C02849,B003,P001,03-06-2023,740668.61,60,7.57,Closed,67.97,4W,12-12-2023,FALSE
L01841,C02044,B034,P008,20-09-2023,746205.29,60,8.98,Closed,69.33,Used,16-06-2024,FALSE
L01842,C00102,B036,P004,01-08-2021,945188.22,48,9.12,Closed,62.25,Commercial,08-09-2021,FALSE
L01843,C01416,B045,P006,01-10-2021,750165.58,24,9.61,Active,66.9,2W,,
L01844,C00779,B007,P010,20-04-2020,1460929.77,6,10.23,Active,60.5,Tractor,,
L01845,C00214,B005,P009,05-05-2021,472400.69,6,8.27,Active,86.31,2W,,
L01846,C01112,B013,P005,19-07-2023,1317034.11,18,11.01,Active,82.94,4W,,
L01847,C01577,B032,P007,03-02-2020,195479.12,18,10.5,Closed,98.53,4W,24-03-2021,FALSE
L01848,C02449,B029,P001,30-07-2020,922780.63,36,12.19,Active,89.75,4W,,
L01849,C02636,B033,P009,16-08-2023,990071.57,60,14.01,Closed,69.6,Used,26-10-2023,FALSE
L01850,C02937,B020,P006,28-10-2023,1169733.68,36,9.73,Closed,87.61,Used,15-12-2023,FALSE
L01851,C01696,B012,P004,04-05-2020,779382.21,36,11.6,Active,60.47,2W,,
L01852,C00592,B005,P006,31-01-2023,335978.12,36,10.29,Active,98.46,2W,,
L01853,C01334,B050,P005,17-02-2023,585046.54,6,7.8,Active,83.96,2W,,
L01854,C01110,B025,P003,12-06-2022,444634.2,60,13.66,Active,64.67,4W,,
L01855,C02140,B049,P007,26-11-2020,657703,24,12.26,Active,79.44,Tractor,,
L01856,C02721,B007,P003,25-08-2023,818454.05,48,7.52,Closed,96.68,Tractor,05-06-2024,FALSE
L01857,C00714,B037,P002,15-02-2021,956351.92,48,9.37,Active,,Commercial,,
L01858,C00936,B015,P004,23-11-2023,1275426.82,36,9.82,Active,71.66,Commercial,,
L01859,C01952,B024,P007,22-07-2022,1369514.97,60,13.59,Active,75.45,4W,,
L01860,C00242,B043,P005,22-08-2023,720742.86,12,13.21,Active,93.29,Commercial,,
L01861,C02044,B034,P009,01-04-2023,178573.58,48,10.47,Closed,95.1,Tractor,29-10-2023,FALSE
L01862,C00002,B035,P010,25-10-2021,1205744.52,36,8.68,Closed,95.67,Used,25-01-2022,FALSE
L01863,C02273,B042,P007,24-12-2022,741878.7,6,10.4,Active,96.97,4W,,
L01864,C02849,B003,P009,24-05-2023,842347.57,18,,Default,79.52,Used,09-04-2024,
L01865,C01769,B014,P009,25-08-2021,913901.5,12,10.89,Active,93.6,Commercial,,
L01866,C01950,B034,P002,26-01-2020,1018408.25,36,8.37,Active,73.53,Used,,
L01867,C02637,B031,P001,30-10-2021,1340646.25,6,7.79,Active,92.69,2W,,
L01868,C02164,B005,P004,06-08-2021,1430611.98,18,10,Active,73.55,4W,,
L01869,C00918,B024,P004,03-12-2022,1413245.51,36,8.61,Active,83.72,4W,,
L01870,C02242,B033,P002,18-01-2023,1223722.3,6,13.09,Closed,78.27,Commercial,27-03-2024,FALSE
L01871,C02919,B027,P003,02-03-2023,1339401.27,6,9.59,Active,94.82,Tractor,,
L01872,C00090,B036,P003,30-03-2023,121999.41,24,14.08,Closed,62.59,Used,22-10-2023,FALSE
L01873,C01710,B047,P005,14-01-2021,1281213.37,6,12.13,Active,97,Used,,
L01874,C02170,B027,P001,08-07-2023,154784.59,36,10.45,Closed,78.02,Used,28-10-2023,FALSE
L01875,C00143,B049,P009,07-11-2023,1131981.17,60,12.08,Closed,78.77,Used,12-05-2024,FALSE
L01876,C00106,B036,P008,03-01-2021,295577.25,6,9.71,Active,92.28,Commercial,,
L01877,C00887,B026,P008,08-02-2023,572160.15,12,8.56,Active,85.98,Used,,
L01878,C00428,B022,P003,05-01-2023,317066.33,6,14.73,Closed,97.19,2W,05-03-2024,FALSE
L01879,C01329,B038,P002,27-07-2020,693019.37,6,11.72,Active,81.32,Used,,
L01880,C01896,B023,P001,02-11-2022,647033.79,48,7.55,Active,81.79,2W,,
L01881,C01995,B038,P006,25-01-2020,119691.12,12,9.83,Closed,97.9,Used,19-11-2020,FALSE
L01882,C00317,B018,P010,29-06-2021,1254222.02,36,8.7,Default,96.13,Tractor,23-04-2024,
L01883,C01987,B045,P001,09-03-2023,1288570.42,18,9.44,Closed,68.14,Used,18-04-2024,FALSE
L01884,C00635,B004,P005,01-10-2020,1191885.5,24,7.92,Closed,71.97,4W,20-05-2024,FALSE
L01885,C01926,B014,P009,25-10-2023,1279029.57,48,9.34,Active,84.39,Used,,
L01886,C02057,B037,P009,23-05-2022,1138774.6,18,12.62,Active,96.64,Tractor,,
L01887,C02822,B015,P004,09-08-2020,1409352.45,36,13.65,Active,81.97,Used,,
L01888,C02271,B012,P007,26-11-2022,885768.76,36,10.11,Active,88.58,Tractor,,
L01889,C01440,B012,P007,24-05-2022,894831.69,48,11.42,Active,63.67,2W,,
L01890,C00553,B037,P004,26-02-2023,1296869.37,12,7.81,Closed,80.38,Commercial,23-04-2023,FALSE
L01891,C00716,B040,P005,01-09-2023,556652.54,18,8.18,Active,65.76,Commercial,,
L01892,C01288,B003,P009,08-09-2023,122619.41,6,11.64,Active,70.16,2W,,
L01893,C01714,B017,P007,27-12-2023,1137290.32,12,13.8,Active,66.49,Used,,
L01894,C01884,B010,P007,05-08-2020,419154.31,12,8.16,Active,66.47,4W,,
L01895,C01108,B010,P010,25-06-2023,737641.93,24,,Active,98.68,4W,,
L01896,C01342,B026,P007,20-04-2020,398637.76,12,14.78,Closed,71.63,Tractor,28-12-2023,TRUE
L01897,C00111,B037,P009,26-03-2022,1249281.74,18,13.04,Active,82.05,Used,,
L01898,C00251,B001,P005,08-12-2021,1439524.8,36,8.98,Closed,60.78,Tractor,02-08-2023,FALSE
L01899,C02431,B030,P006,26-05-2020,129783.5,48,9.64,Active,91.45,Used,,
L01900,C02055,B028,P003,29-09-2023,388388.87,24,14.61,Active,86.53,Used,,
L01901,C00459,B025,P001,05-07-2021,324865.08,48,9.16,Active,68.92,Used,,
L01902,C01108,B010,P002,13-05-2020,1026145.09,48,10.81,Active,61.41,4W,,
L01903,C00208,B017,P008,08-04-2021,671583.68,6,10.17,Active,70.71,Tractor,,
L01904,C00900,B007,P001,13-05-2022,711579.41,60,11.18,Closed,84.51,2W,17-11-2023,FALSE
L01905,C00022,B012,P010,29-04-2023,277764.67,18,9.27,Closed,60.59,2W,12-06-2023,TRUE
L01906,C00410,B019,P007,01-04-2023,651365.23,6,12.51,Closed,62.94,Commercial,17-12-2023,FALSE
L01907,C00895,B002,P005,31-03-2021,489681.01,60,9.26,Closed,75.96,4W,10-09-2022,FALSE
L01908,C00515,B025,P006,20-12-2022,936226.83,60,12.02,Default,66.86,2W,17-05-2023,
L01909,C00809,B049,P008,25-10-2022,364995.43,12,10.18,Active,84.64,2W,,
L01910,C00874,B006,P004,26-11-2022,941476.44,18,9.39,Active,66.81,Tractor,,
L01911,C00014,B003,P006,04-04-2021,597730.53,48,12.71,Active,98.75,Commercial,,
L01912,C00971,B016,P003,25-05-2023,552127.11,60,14.74,Active,77,Tractor,,
L01913,C02135,B015,P007,18-05-2020,493057.12,24,14.02,Active,65.78,4W,,
L01914,C02957,B002,P002,09-09-2021,1027058.57,48,8.15,Closed,62.88,Tractor,23-04-2022,FALSE
L01915,C01561,B047,P008,27-01-2023,865506.69,24,10.91,Active,76.4,Used,,
L01916,C01325,B048,P007,10-11-2021,1284996.47,6,12.71,Active,91.55,Tractor,,
L01917,C01267,B014,P008,18-08-2022,400334.76,36,11.72,Closed,77.11,4W,27-01-2023,FALSE
L01918,C02170,B027,P002,11-07-2023,108173.39,60,12.95,Active,65.5,Commercial,,
L01919,C00750,B016,P003,21-08-2021,313934.05,48,14.81,Active,79.06,Tractor,,
L01920,C00685,B024,P004,18-08-2021,547866.73,24,10.07,Active,73.16,2W,,
L01921,C01928,B027,P009,01-06-2023,310499.74,6,13.28,Active,79.57,4W,,
L01922,C02357,B019,P005,11-01-2020,171090.48,36,8.21,Active,75.25,2W,,
L01923,C00695,B031,P006,22-11-2020,695740.79,18,14.02,Closed,85.27,Tractor,27-04-2023,FALSE
L01924,C02336,B044,P001,05-10-2023,1031553.81,24,13.34,Closed,,Commercial,18-05-2024,FALSE
L01925,C00307,B023,P004,13-01-2021,1139777.61,24,11.41,Active,94.57,Commercial,,
L01926,C01990,B045,P004,18-08-2020,628154.62,48,13.66,Active,88.91,Tractor,,
L01927,C02962,B019,P010,10-03-2023,743164.66,48,12.5,Active,73.85,4W,,
L01928,C00662,B025,P008,09-09-2021,1145432.22,6,11.64,Closed,77.49,Used,13-07-2022,FALSE
L01929,C00549,B032,P008,03-02-2022,561426.35,24,14.6,Active,85.03,Tractor,,
L01930,C00312,B033,P010,18-02-2020,1187911.01,60,8.48,Active,68.57,Tractor,,
L01931,C02921,B022,P006,26-03-2021,1452695.3,6,14.95,Closed,87.37,Commercial,09-06-2024,FALSE
L01932,C01083,B021,P008,05-05-2021,1326696.9,24,8.66,Closed,85.34,Tractor,24-01-2024,FALSE
L01933,C02972,B038,P009,13-05-2023,707713.24,6,11.1,Closed,85.6,Tractor,28-04-2024,FALSE
L01934,C01738,B016,P005,03-12-2023,890301.82,60,9.24,Active,73,Commercial,,
L01935,C00755,B028,P001,10-02-2021,1088818.26,60,9.54,Active,83.46,Commercial,,
L01936,C00035,B029,P001,10-12-2022,556485.64,24,12.24,Active,67.71,4W,,
L01937,C00445,B006,P002,23-06-2020,1208895.24,18,7.76,Active,67.4,2W,,
L01938,C02141,B011,P002,08-07-2023,683529.64,48,14.56,Active,89.97,Tractor,,
L01939,C01983,B008,P005,24-04-2021,1277920.26,18,,Closed,74.8,Used,10-07-2022,FALSE
L01940,C01231,B039,P007,10-08-2020,419364.15,60,9.54,Active,81.24,Used,,
L01941,C00353,B042,P007,25-09-2020,66498.18,6,13.98,Active,71.42,Tractor,,
L01942,C00903,B028,P004,20-03-2022,967398.17,60,13.24,Closed,69.2,Tractor,20-05-2024,FALSE
L01943,C01356,B033,P004,11-06-2022,705239.22,18,12.54,Closed,90.41,Commercial,16-03-2024,FALSE
L01944,C02910,B035,P010,19-06-2022,136743.52,6,8.6,Active,90.97,4W,,
L01945,C01749,B019,P003,07-07-2022,757037.91,48,13.27,Active,92.62,4W,,
L01946,C00159,B041,P002,13-11-2020,294426.28,60,10.21,Closed,93.32,Commercial,15-04-2021,FALSE
L01947,C01978,B008,P003,19-01-2021,963136.29,6,14.95,Active,76.04,Used,,
L01948,C00957,B012,P008,17-09-2021,695316.09,48,12.53,Active,91.55,2W,,
L01949,C02072,B027,P001,27-05-2023,298130.89,12,13.77,Closed,73.49,Used,01-07-2023,FALSE
L01950,C00404,B020,P004,13-12-2022,647311.47,18,13,Active,62.05,Used,,
L01951,C02853,B032,P007,08-05-2023,387427.77,12,11.96,Default,86.88,2W,14-05-2023,
L01952,C00516,B034,P005,04-10-2021,996990.33,60,12.87,Active,67.76,2W,,
L01953,C02780,B016,P002,24-09-2023,477957.89,48,11.98,Active,77.61,4W,,
L01954,C01388,B017,P001,04-12-2021,1241925.16,48,7.88,Active,66.39,2W,,
L01955,C02580,B009,P006,31-10-2020,70536.65,12,,Active,,Commercial,,
L01956,C00956,B030,P005,22-06-2023,634956.07,60,9.87,Active,94.51,2W,,
L01957,C02200,B015,P003,21-04-2022,944766.66,48,12.85,Active,83.91,Used,,
L01958,C01713,B038,P009,16-05-2023,82782.01,24,11.82,Active,65.78,Commercial,,
L01959,C02995,B012,P003,25-05-2021,362970.76,6,12.08,Closed,88.29,2W,11-01-2022,FALSE
L01960,C00608,B001,P002,06-07-2023,524758.94,36,13.85,Active,93.07,4W,,
L01961,C02468,B018,P005,04-11-2023,81674.6,12,11.44,Active,66.49,4W,,
L01962,C01274,B022,P009,11-06-2020,842701.52,24,9.14,Active,89.02,Used,,
L01963,C02914,B050,P008,07-01-2022,964759.16,18,7.59,Closed,81.42,Tractor,01-09-2023,FALSE
L01964,C01536,B006,P006,06-12-2020,379907.27,36,8.7,Closed,83.57,Used,13-12-2020,FALSE
L01965,C02626,B023,P003,20-07-2022,838049.95,48,7.73,Active,96.62,2W,,
L01966,C02383,B039,P006,13-06-2021,1498733.99,6,9.28,Closed,61.43,Used,23-07-2022,FALSE
L01967,C01442,B041,P005,03-02-2020,1336032.97,24,12.26,Active,84.91,Commercial,,
L01968,C02980,B042,P001,24-09-2022,135058.21,36,8.64,Active,63.18,Used,,
L01969,C01798,B003,P005,18-11-2020,235429.57,6,8.11,Active,90.79,4W,,
L01970,C00295,B036,P007,19-04-2023,766884.82,6,14.78,Closed,94.95,Commercial,07-01-2024,TRUE
L01971,C00755,B028,P009,12-12-2020,405541.62,36,14.98,Active,63.37,4W,,
L01972,C01395,B038,P001,30-04-2023,167405.39,24,12.28,Closed,61.01,Used,30-09-2023,FALSE
L01973,C00186,B009,P003,21-12-2021,419104.01,48,8.31,Default,97.27,2W,18-06-2023,
L01974,C01270,B008,P008,23-06-2023,138708.24,36,13.66,Active,96.13,Used,,
L01975,C00637,B041,P006,01-09-2020,818373.04,12,11.54,Active,96.03,Commercial,,
L01976,C01292,B034,P005,08-11-2021,760862.65,6,8.87,Active,,4W,,
L01977,C00530,B036,P010,03-07-2022,59172.92,18,11.82,Closed,79.5,Used,27-04-2023,FALSE
L01978,C02069,B010,P002,23-12-2021,749648.77,48,7.8,Active,98.1,2W,,
L01979,C02959,B046,P003,30-09-2022,803717.46,60,14.79,Active,94.8,2W,,
L01980,C02915,B032,P002,12-05-2020,928270.42,60,13.69,Active,63.81,Tractor,,
L01981,C00794,B028,P001,05-05-2023,1456644.6,36,9.46,Active,91.7,2W,,
L01982,C02148,B009,P007,28-06-2022,1474904.02,36,10.64,Default,87.79,Used,17-04-2024,
L01983,C02800,B036,P003,02-10-2023,814047.5,6,10.46,Active,65.23,2W,,
L01984,C00478,B045,P007,18-02-2020,1275520.71,6,13.96,Active,88.78,2W,,
L01985,C01623,B015,P007,23-12-2022,173490.37,36,10.16,Active,78.91,Commercial,,
L01986,C00940,B028,P008,01-02-2023,820174.2,60,7.86,Active,93.3,2W,,
L01987,C00526,B028,P001,31-07-2020,1034405.09,18,9.11,Active,91.93,Used,,
L01988,C02382,B021,P005,28-04-2020,868856.79,6,9.12,Active,96.75,2W,,
L01989,C00002,B035,P010,05-05-2022,384545.44,6,14.62,Active,62.94,4W,,
L01990,C00375,B041,P009,30-01-2022,140854.08,12,14.43,Active,87.7,Tractor,,
L01991,C02341,B050,P007,09-11-2021,610670.46,24,9.75,Active,74.71,Tractor,,
L01992,C02885,B018,P001,13-06-2022,989081.62,12,7.52,Active,90.26,Commercial,,
L01993,C00553,B037,P008,19-06-2023,1487983.96,18,11.38,Closed,83.5,Used,09-02-2024,FALSE
L01994,C02366,B035,P003,06-10-2020,392973.5,60,13.48,Active,79.33,Used,,
L01995,C01526,B011,P004,27-02-2021,1380795.37,24,9.51,Active,60.17,Commercial,,
L01996,C01852,B041,P004,28-12-2020,148979.03,60,10.79,Active,83.68,Tractor,,
L01997,C00381,B032,P010,17-10-2022,1399934.45,36,8.8,Closed,76.39,4W,09-09-2023,FALSE
L01998,C01647,B029,P008,22-08-2023,1256931.81,60,9.96,Active,72.97,Tractor,,
L01999,C00014,B003,P001,09-11-2020,80370.76,18,13.19,Active,98.56,Tractor,,
L02000,C00504,B001,P008,05-04-2023,482368.79,18,10.71,Closed,87.31,4W,13-04-2024,FALSE
L02001,C02279,B019,P009,18-11-2023,123887.15,12,10.85,Active,81.06,Tractor,,
L02002,C02009,B018,P009,08-02-2022,1493483.51,24,13.42,Closed,93.88,2W,13-02-2023,FALSE
L02003,C00130,B003,P005,22-12-2022,670373.81,18,13.22,Active,68.86,Used,,
L02004,C00838,B041,P004,28-09-2020,1010151.6,24,8.9,Closed,84.18,Tractor,06-04-2022,TRUE
L02005,C02939,B026,P004,26-11-2022,389576.33,60,10.61,Active,93.58,4W,,
L02006,C02041,B024,P009,05-11-2022,1403917.55,48,13.87,Default,64.82,Used,13-03-2024,
L02007,C00028,B027,P008,08-12-2020,447552.43,60,10.93,Closed,69.21,Used,16-06-2023,FALSE
L02008,C02114,B015,P010,11-12-2020,427311.18,36,12.46,Active,63.22,Tractor,,
L02009,C01253,B013,P010,20-08-2020,506170.14,24,9.79,Closed,98.71,Tractor,01-04-2024,FALSE
L02010,C00261,B003,P007,16-09-2022,720609.29,12,7.95,Closed,82.66,Tractor,05-10-2022,FALSE
L02011,C02047,B006,P003,29-07-2021,76872.45,60,8.74,Active,79.09,Commercial,,
L02012,C01473,B005,P004,19-02-2021,916864.38,12,10.51,Closed,73.2,Used,09-04-2021,FALSE
L02013,C01448,B006,P009,23-06-2022,95915.41,18,10.15,Active,77.53,Commercial,,
L02014,C00460,B028,P008,23-09-2020,831843.61,24,14.22,Active,90.26,Tractor,,
L02015,C00301,B001,P001,23-09-2022,713933.11,60,11.59,Active,95.75,4W,,
L02016,C02967,B013,P003,11-09-2023,401693.23,12,12.2,Closed,64.09,Tractor,18-09-2023,FALSE
L02017,C02335,B029,P010,13-01-2022,528163.62,6,12.67,Default,71.69,Tractor,22-11-2023,
L02018,C00630,B024,P002,29-06-2022,1073206.73,12,11.49,Closed,67.38,2W,17-04-2023,TRUE
L02019,C00270,B041,P002,18-03-2021,63916.4,36,13.27,Active,76.98,2W,,
L02020,C02640,B006,P008,13-07-2021,509138.35,6,13.37,Default,80.69,Used,04-09-2021,
L02021,C01994,B029,P006,16-03-2020,1036431.02,24,10.14,Active,88.13,Used,,
L02022,C01629,B004,P006,03-09-2020,270797.1,48,8.14,Active,94.15,Used,,
L02023,C01802,B024,P004,02-08-2021,862559.2,18,14.9,Active,81.14,Commercial,,
L02024,C02892,B033,P001,08-11-2020,294952.75,6,12.32,Default,79.06,Used,03-07-2023,
L02025,C00862,B016,P007,29-07-2021,274404.72,12,12.82,Active,82.45,2W,,
L02026,C01281,B016,P008,08-12-2020,1169806.14,60,13.18,Active,94.65,Used,,
L02027,C02181,B037,P002,15-12-2021,436461.76,60,12.1,Active,85.29,Tractor,,
L02028,C01800,B038,P002,20-04-2023,594865.22,18,11.03,Active,90.71,2W,,
L02029,C01707,B031,P001,10-09-2022,1108526.2,48,14.89,Active,,Commercial,,
L02030,C02561,B045,P004,26-12-2021,310303.42,48,12.96,Active,96.02,Commercial,,
L02031,C02361,B049,P006,23-09-2021,821018.68,18,,Active,91.86,Used,,
L02032,C00576,B047,P005,02-02-2021,1380838.51,18,10.8,Active,73.31,Commercial,,
L02033,C02934,B010,P004,18-06-2023,853048.89,18,14.29,Closed,93.32,Commercial,03-12-2023,FALSE
L02034,C02004,B006,P004,14-12-2021,120826.36,24,12.99,Active,78.23,2W,,
L02035,C01308,B009,P010,12-07-2022,905061.05,24,13.1,Active,93.04,Used,,
L02036,C01957,B026,P007,18-10-2020,180722.43,24,8.15,Closed,95.32,Used,05-06-2022,FALSE
L02037,C02735,B024,P007,23-02-2020,459080.58,60,12.13,Active,86.73,Tractor,,
L02038,C02021,B011,P002,14-03-2023,1282028.9,12,10.01,Active,88.04,Used,,
L02039,C02213,B050,P007,11-10-2023,66050.24,24,12.52,Active,65.5,Used,,
L02040,C02353,B039,P002,09-09-2022,161669.3,18,11.76,Active,72.63,2W,,
L02041,C01656,B045,P004,21-04-2021,576877.99,6,8.33,Active,81.75,Tractor,,
L02042,C01580,B027,P001,22-01-2020,1499124.03,6,11.47,Active,60.14,Tractor,,
L02043,C01848,B015,P005,16-09-2023,473202.66,48,10.88,Active,93.04,Used,,
L02044,C02204,B027,P001,08-08-2023,278048.2,6,13.32,Active,74.41,4W,,
L02045,C01391,B010,P004,13-06-2023,846662.09,6,11.27,Closed,88.21,Tractor,28-07-2023,FALSE
L02046,C01743,B035,P009,18-11-2022,802919.78,6,11.11,Active,90,Used,,
L02047,C01926,B014,P008,25-11-2021,701948.4,48,12.9,Active,81.38,Used,,
L02048,C00620,B011,P006,08-06-2020,1422647.94,36,12.51,Closed,90.82,2W,14-03-2024,FALSE
L02049,C01275,B013,P008,28-06-2022,456216.59,60,14.94,Active,86.61,Tractor,,
L02050,C00957,B012,P005,13-06-2021,475320.13,6,10.14,Active,74.03,Tractor,,
L02051,C01940,B016,P007,10-04-2020,253372.61,6,12.66,Closed,91.83,4W,16-01-2021,FALSE
L02052,C02382,B021,P008,06-08-2023,1061067.63,6,,Closed,84.81,Used,23-10-2023,FALSE
L02053,C00969,B027,P007,01-11-2023,515985.73,60,13.53,Active,66.25,Tractor,,
L02054,C02559,B030,P004,11-04-2023,1213973.42,48,13.4,Closed,90.14,Commercial,17-09-2023,FALSE
L02055,C01317,B012,P005,08-12-2020,1459048.92,12,12.94,Active,86.37,Tractor,,
L02056,C01044,B040,P010,01-08-2021,113343.6,36,8.39,Active,71.1,Used,,
L02057,C00282,B043,P006,29-04-2023,1490026.74,60,14.91,Active,92.84,Commercial,,
L02058,C02845,B007,P006,28-02-2022,418451.13,6,14.57,Closed,74.59,4W,04-05-2023,FALSE
L02059,C02167,B015,P009,28-09-2023,659160.02,48,10.28,Active,81.56,Commercial,,
L02060,C01059,B031,P010,24-04-2022,1177727.86,48,11.83,Active,73.38,2W,,
L02061,C00198,B020,P002,04-05-2020,1014730.16,24,14.17,Active,88.25,Commercial,,
L02062,C02533,B020,P006,08-06-2022,1178733.54,60,11.21,Active,82.67,Commercial,,
L02063,C01083,B021,P003,30-10-2021,726181.42,60,11.99,Active,78.34,Commercial,,
L02064,C02885,B018,P002,15-10-2023,1378297.26,12,12.02,Closed,60.79,Used,01-12-2023,TRUE
L02065,C01185,B001,P006,17-05-2021,1195414.17,48,12.37,Active,83.68,4W,,
L02066,C01009,B039,P004,21-06-2020,498380.56,48,11.82,Active,,Commercial,,
L02067,C02739,B037,P005,05-06-2022,1425296.32,36,10.54,Active,67.07,2W,,
L02068,C01230,B022,P005,18-11-2023,1443528.58,24,11.55,Active,72.96,Tractor,,
L02069,C01036,B013,P003,29-04-2020,651827.66,24,14.04,Active,94.27,Commercial,,
L02070,C00490,B028,P004,29-09-2020,995342.71,12,13.98,Active,81.42,Tractor,,
L02071,C00276,B011,P003,13-10-2023,1231414.38,48,13.29,Default,76.97,Tractor,03-05-2024,
L02072,C02741,B039,P007,10-11-2023,1235086.04,24,10.61,Active,96.5,Tractor,,
L02073,C02290,B029,P001,01-07-2022,70479.14,18,13.39,Active,91.67,Commercial,,
L02074,C01240,B041,P006,25-05-2022,962069.77,12,10.41,Active,63.8,Used,,
L02075,C01275,B013,P004,07-05-2022,1461863.98,12,12.48,Active,93.5,Commercial,,
L02076,C00126,B036,P001,04-09-2023,385453.36,18,11.76,Active,65.84,Commercial,,
L02077,C00217,B046,P001,17-09-2020,1203632.85,12,9.75,Closed,66.82,Used,20-11-2022,FALSE
L02078,C01209,B008,P005,28-07-2023,824659.05,24,10.9,Closed,62.94,4W,21-04-2024,FALSE
L02079,C01247,B047,P005,14-09-2023,371131.81,24,13.73,Active,78.77,Used,,
L02080,C02543,B011,P010,21-02-2023,124005.06,60,14.35,Closed,85.14,Commercial,06-03-2024,FALSE
L02081,C02475,B042,P007,04-10-2020,1151886.48,24,9.04,Closed,89.39,Commercial,13-10-2020,FALSE
L02082,C00919,B002,P004,02-04-2020,508882.01,18,10.92,Active,61.04,Used,,
L02083,C01318,B042,P009,16-08-2022,594599.74,60,10.75,Active,66.94,2W,,
L02084,C02199,B032,P004,02-04-2022,753585.03,24,11.17,Active,84.23,Used,,
L02085,C02432,B025,P007,07-05-2020,785432.61,18,14.82,Active,80.5,Tractor,,
L02086,C01662,B023,P005,15-06-2021,348969.09,18,11.39,Active,62,Used,,
L02087,C00308,B037,P005,11-02-2022,1022430.89,18,13.73,Closed,96.48,2W,15-05-2024,FALSE
L02088,C01360,B010,P006,15-06-2020,1054182.97,60,12.48,Active,89.58,Tractor,,
L02089,C01970,B040,P008,10-04-2022,256336.34,12,8.3,Active,73.99,Commercial,,
L02090,C02794,B041,P005,23-08-2020,822718.83,36,12.72,Active,80.92,4W,,
L02091,C00892,B031,P003,21-11-2022,933426.05,48,12.35,Active,74.6,Used,,
L02092,C00375,B041,P006,08-06-2023,320064.74,18,13.19,Active,77.76,Used,,
